,ID,NOMBRE PROYECTO,DIRECCIÓN,COMUNA,LATITUD,LONGITUD,INMOBILIARIA,TIPO PROYECTO,FECHA DE ENTREGA,SUP. PROMEDIO,TOTAL UNIDADES PROYECTO,VIGENCIA,FECHA DE PROCESO,CLIMA
104,105,EDIFICIO EXPLORA,"CAMINO LA VILLA 957, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3633363,-70.5231931,CADOS INMOBILIARI,DEPARTAMENTO,42064,142.5,24,0,2022-12-16,por definir
105,106,SAN LEON,"CAMINO LOS MORROS 977, SANTIAGO, REGION METROPOLITANA, CHILE",SAN BERNARDO,-33.6396425,-70.6889691,INMOBILIARIA PY S.A.,CASA,42064,75.5,64,1,2022-12-16,por definir
106,107,BARRIO PRIVADO LAGARES,"EL ALGARROBO S/N ( VTAS. I. GOYENECHEA 3365-OF.204, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.4147396,-70.595512,ALTERRA,CASA,42064,270.0,72,0,2022-12-16,por definir
107,108,BARRIO RESIDENCIAL FALDEOS DE NOS,"PADRE HURTADO 17200, SANTIAGO, REGION METROPOLITANA, CHILE",SAN BERNARDO,-33.638033,-70.6738903999999,URBANIZA S.A.,CASA,42064,66.0,252,0,2022-12-16,por definir
108,109,PAJARITOS DEL PARQUE IV,"PAJARITOS 7179, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.4701552,-70.7355018,INCOMAC - RICARDO VIAL,DEPARTAMENTO,42064,54.5,101,0,2022-12-16,por definir
109,110,CONDOMINIO PARQUE SANTOS DUMONT,"PRESIDENTE ANNIBAL PINTO 1393, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4003806,-70.750613,INMOBILIARIA MAESTRA,DEPARTAMENTO,42064,47.0,299,0,2022-12-16,por definir
110,111,CONDOMINIO PLAZA VERDE II,"EL GUANACO 1570, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3667,-70.6666999999999,INMOBILIARIA ICTINOS,CASA,42064,124.0,78,0,2022-12-16,por definir
111,112,VALLE DEL ALBA - CIUDAD DE LOS VALLES,"PASEO LOS VALLES - CIUDAD DE LOS VALLES, SANTIAGO, REGION METROPOLITANA, CHILE",PUDAHUEL,-33.4480802,-70.840488,ENACO S.A.,CASA,42064,104.0,107,0,2022-12-16,por definir
112,113,EDIFICIO SEDUCCION,"VICUNA MACKENNA 1431 - VTAS. TOBALABA 870, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4610673,-70.6285147,PAZ INMOBILIARIA,DEPARTAMENTO,42156,51.5,255,0,2022-12-16,por definir
113,114,EDIFICIO ATRACCION,"SAN FRANCISCO 250, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4474937,-70.6468484,PAZ INMOBILIARIA,DEPARTAMENTO,42064,40.0,235,0,2022-12-16,por definir
114,115,EDIFICIO VISTA DEL PARQUE,"LORD COCHRANE 1011 - VTAS ARGOMEDO 109, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4589904,-70.6536505,RVC INGENIERIA Y CONSTRUCCION,DEPARTAMENTO,42064,64.0,126,0,2022-12-16,por definir
115,116,EDIFICIO DON VICENTE II,"VICUNA MACKENNA 7801, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5261791,-70.5973501,VIDA NUEVA,DEPARTAMENTO,42064,51.0,315,0,2022-12-16,por definir
116,117,HACIENDA CONQUISTADORES - BARRIO LOS HIDALGOS,"SAN CARLOS NORTE 2128, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.5954179,-70.5501833,BESALCO INMOBILIARIA S.A.,CASA,42644,75.5,428,0,2022-12-16,por definir
117,118,EDIFICIO SAN IGNACIO,"SAN IGNACIO 4820, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4957454,-70.6586392,ENACO S.A.,DEPARTAMENTO,42156,66.0,144,0,2022-12-16,por definir
118,119,ALTO MIRADOR,"RUTA 68 - KM 12,5, SANTIAGO, REGION METROPOLITANA, CHILE",PUDAHUEL,-33.5105883,-70.8035637,FUENZALIDA DESARROLLOS INMOBILIARIOS,CASA,42522,111.5,125,0,2022-12-16,por definir
119,120,DEPARTAMENTOS CHARLES HAMILTON,"CHARLES HAMILTON 11437, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.386081,-70.5193583,VIZCAYA INMOBILIARIA,DEPARTAMENTO,42064,349.0,11,0,2022-12-16,por definir
120,121,EDIFICIO FRAY MONTALVA,"FRAY MONTALVA 102 - LAS CONDES ALT 12000, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3709219,-70.5079167,CIDEPA S.A.,DEPARTAMENTO,42064,58.0,198,0,2022-12-16,por definir
121,122,EDIFICIO BELLAVISTA DE LA FLORIDA II,"VICUNA MACKENNA ORIENTE 7320, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.520454,-70.5985679,RICARDO VIAL,DEPARTAMENTO,42064,55.0,215,0,2022-12-16,por definir
122,123,CONDOMINIO PUNTA AGUILAS NORTE II,"CAMINO PUNTA DE AGUILAS 4570, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3363961,-70.5620276,ACONCAGUA S.A.,DEPARTAMENTO,00-01-1900,251.0,36,0,2022-12-16,por definir
123,124,PUNTA PIMIENTOS,"PEDRO FONTOVA 6121, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3674252,-70.6700094999999,SOCOVESA S.A.,CASA,00-01-1900,130.5,82,0,2022-12-16,por definir
124,125,EL REMANSO DE CHICUREO,"CALETERA GRAL SAN MARTIN KM 14 - SALIDA LO ARCAYA, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.3876062,-70.5804227,BROTEC - ICAFAL,CASA,42186,132.5,250,0,2022-12-16,por definir
125,126,CONDOMINIO JARDIN ORIENTE - ALTO EL MANZANO,"LOS MAITENES CON JARDIN ORIENTE, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.4848606,-70.5486401,RICARDO VIAL,CASA,42064,117.5,71,0,2022-12-16,por definir
126,127,ALFREDO NOBEL,"PREMIO NOBEL 3235, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4733946,-70.5967000999999,FLESAN ACTIVOS INMOBILIARIOS,DEPARTAMENTO,42887,84.0,58,0,2022-12-16,por definir
127,128,ALONSO DE ERCILLA,"ALONSO DE ERCILLA 3100, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.45172,-70.5974799999999,CASTRO Y TAGLE INMOBILIARIA SPA,DEPARTAMENTO,43891,66.0,112,0,2022-12-16,por definir
128,129,CONDOMINIO LOS OLIVOS DE MAIPU,"EL ROSAL 6032, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.3702925,-70.64953,INMOBILIARIA HCG,CASA,42064,100.0,290,0,2022-12-16,por definir
129,130,EDIFICIO PETRA - SPACIO ( EX EDIFICIO EL TRANQUE),"EL TRANQUE 12189, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3598801,-70.5231931,BERRIOS ZEGERS,DEPARTAMENTO,42064,121.0,33,0,2022-12-16,por definir
130,131,ALSINO TOWNHOUSES,"PEDRO PRADO 4470, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4946905,-70.5973501,SANDRA OLGUIN,CASA,43070,87.5,5,0,2022-12-16,por definir
131,132,EDIFICIO ECO TERRA,"ANTONIO VARAS 847, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.4351647,-70.6152456,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,42064,71.0,64,0,2022-12-16,por definir
132,133,LOS MADEROS DE PIEDRA ROJA,"GUAY GUAY S/N CON PADRE SERGIO CORREA, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.2657195,-70.6241556,INMOBILIARIA MANQUEHUE LTDA.,CASA,42217,160.0,228,0,2022-12-16,por definir
133,134,BARRIO ALTO - CONDOMINIO PRIVADO LOS QUELTEHUES,"RUTA 68 KM 12,5 , SANTIAGO, REGION METROPOLITANA, CHILE",PUDAHUEL,-33.5105883,-70.8035637,AD-PORTAS,CASA,42064,98.5,160,0,2022-12-16,por definir
134,135,BARRIO APOSTOLES,"AMERICO VESPUCIO 1700, SANTIAGO, REGION METROPOLITANA, CHILE",CERRILLOS,-33.5078782,-70.7246689,INMOBILIARIA ALFA,DEPARTAMENTO,42064,57.5,270,0,2022-12-16,por definir
135,136,CONDOMINIO LA VIÑA,"LA VIÑA 1547, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.6092996,-70.5981951999999,HABITA NET GESTION INMOBILIARIA,CASA,42064,137.5,43,0,2022-12-16,por definir
136,137,LOMAS DE CHAMISERO,"CHAMISERO SN, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.3161845,-70.6553448,HABITA NET GESTION INMOBILIARIA,CASA,42064,167.0,47,0,2022-12-16,por definir
137,138,EDIFICIO PORTAL INDEPENDENCIA III,"INDEPENDENCIA 1801 -VTAS INDEPENDENCIA 801, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4104167,-70.6593637,EUROINMOBILARIA S.A.,DEPARTAMENTO,42248,39.0,400,0,2022-12-16,por definir
138,139,BARRIO PRIVADO MONTEPIEDRA,"CHICUREO SN, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.2697886,-70.6790384999999,INMOBILIARIA MANQUEHUE LTDA.,CASA,42064,220.0,229,0,2022-12-16,por definir
139,140,CONDOMINIO ALTOS DE CHAMISERO,"CHAMISERO 13492, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.3178174,-70.6552885,INMOBILIARIA PARQUE CHAMISERO,CASA,42125,175.5,127,0,2022-12-16,por definir
140,141,EDIFICIO EL DANTE,"EL DANTE 4241, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4119582,-70.5880782,INMOBILIARIA CREDEA,DEPARTAMENTO,42064,157.0,47,0,2022-12-16,por definir
141,142,CONDOMINIO LAS AMAPOLAS,"VALENZUELA PUELMA 10221, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4317707,-70.5236312,RAUL DEL RIO - INMOBILIARIA ANTUCO,CASA,42064,140.0,26,0,2022-12-16,por definir
142,143,EDIFICIO EL PARDO,"REY ALBERTO 4208, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4922774,-70.6549065,ALMAGRO S.A.,DEPARTAMENTO,42064,79.0,120,0,2022-12-16,por definir
143,144,CUMBRES LAS CONDES - QUINCHAMALI,"CAMINO QUEBRADA S/N (VTAS. APOQUINDO 6410), SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4077052,-70.5643599,BALTICO,CASA,42064,234.5,15,0,2022-12-16,por definir
144,145,ALTO ALESSANDRI 521,"JOSE PEDRO ALESSANDRI 521, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4596789,-70.5986746,EUROINMOBILIARIA,DEPARTAMENTO,42705,66.5,230,0,2022-12-16,por definir
145,146,EDIFICIO SAN FRANCISCO II,"SAN FRANCISCO 630, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4525437,-70.6464148,RVC INGENIERIA Y CONSTRUCCION,DEPARTAMENTO,42064,57.0,182,0,2022-12-16,por definir
146,147,EDIFICIO GO,"SAN PABLO 1537, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4342569,-70.6592747,PAZ INMOBILIARIA,DEPARTAMENTO,42064,51.5,293,0,2022-12-16,por definir
147,148,EDIFICIO PARQUE VIVACETA II,"NUEVA ANDRES BELLO CON VIVACETA, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4169718,-70.6639242,EUROINMOBILARIA S.A.,DEPARTAMENTO,42064,43.0,370,0,2022-12-16,por definir
148,149,EDIFICIO DA VINCI 6940,"LEONARDO DA VINCI 6959, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4070551,-70.5564036,MOLINA MOREL INMOBILIARIA Y CONSTRUCTORA LTDA,DEPARTAMENTO,42064,96.5,58,0,2022-12-16,por definir
149,150,ALTO ALESSANDRI II,"JOSE PEDRO ALESSANDRI 927, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4633809,-70.598907,EUROINMOBILARIA S.A.,DEPARTAMENTO,43252,65.5,341,0,2022-12-16,por definir
150,151,ALTO DUBLE,"LOS TRES ANTONIOS 156, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4557951,-70.6025296,ACTUAL GRUPO INMOBILIARIO,DEPARTAMENTO,44166,62.0,165,1,2022-12-16,por definir
151,152,JARDINES DE VICUNA MACKENNA,"DIAGONAL VICUNA MACKENNA 2004, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4698855,-70.6259677,INMOBILIARIA SINERGIA S.A.,DEPARTAMENTO,42522,50.0,240,0,2022-12-16,por definir
152,153,CONDOMINIO MONTE TABOR,"LA REFORMA CON AMERICO VESPUCIO, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.4806846,-70.755006,CONSTRUCTORA POCURO,DEPARTAMENTO,42064,64.0,300,0,2022-12-16,por definir
153,154,AMANDA,"BREMEN ESQUINA LA VERBENA, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4391286,-70.5790959,URBES,DEPARTAMENTO,43435,79.5,79,0,2022-12-16,por definir
154,155,DEPARTAMENTOS CROSBIE II,"CAPITAN CROSBIE 897, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3961423,-70.5575772999999,ALMAHUE INMOBILIARIA,DEPARTAMENTO,42125,140.5,102,0,2022-12-16,por definir
155,156,ALTO EL ROSAL,"EL ROSAL 6361 CON AMERICO VESPUCIO, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.3699876,-70.6490223,SIP,CASA,42156,97.5,98,0,2022-12-16,por definir
156,157,EDIFICIO ECO ORIENTE,"ERNESTO HEVIA 5775, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4544959,-70.5702627,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,42339,87.0,102,0,2022-12-16,por definir
157,158,ENTRE PARQUES,"AEROPUERTO 7407, SANTIAGO, REGION METROPOLITANA, CHILE",CERRILLOS,-33.4686206,-70.7118376,INMOBILIARIA PY S.A.,CASA,42064,114.5,161,0,2022-12-16,por definir
158,159,MIRADOR DE HUINGANAL - CASAS,"CAMINO EL HUINGANAL 3586, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3341163,-70.5077846,AITUE,CASA,42064,265.5,22,0,2022-12-16,por definir
159,160,MIRADOR DE HUINGANAL - DPTOS,"CAMINO EL HUINGANAL 3586, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3341163,-70.5077846,AITUE,DEPARTAMENTO,42064,283.5,18,0,2022-12-16,por definir
160,161,EDIFICIO PRINCIPE DE GALES,"PRINCIPE DE GALES CON LORELEY, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4380305,-70.5713909,SINERGIA,DEPARTAMENTO,42125,80.0,252,0,2022-12-16,por definir
161,162,EDIFICIO PARQUE GAMBINO,"DORSAL 1392, SANTIAGO, REGION METROPOLITANA, CHILE",CONCHALI,-33.3965699,-70.6619025999999,FE GRANDE INMOBILIARIA,DEPARTAMENTO,42064,54.0,280,0,2022-12-16,por definir
162,163,EDIFICIO JARDINES DE OLIVARES,"PADRE MIGUEL DE OLIVARES 1428, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4494356,-70.6554177,GRUPO MAGAL,DEPARTAMENTO,42430,61.5,466,0,2022-12-16,por definir
163,164,EDIFICIO NEO SALESIANOS,"SALESIANOS 1400, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4911033,-70.6580665,SIMONETTI INMOBILIARIA,DEPARTAMENTO,42064,58.5,200,0,2022-12-16,por definir
164,165,EDIFICIO PARQUE SAN MIGUEL,"VARGAS BUSTON 976, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.5084846,-70.6530477,BRIMAC,DEPARTAMENTO,42064,37.0,218,0,2022-12-16,por definir
165,166,PARQUE BRISAS NORTE,"SANTA FILOMENA CON PARQUE BRISAS NORTE - COLINA, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.2175173,-70.6676047999999,ENACO S.A.,CASA,42064,103.5,163,1,2022-12-16,por definir
166,167,ALTOS DE QUILICURA - BARRIO SUR ORIENTE,"LO ZAÑARTU 133, SANTIAGO, REGION METROPOLITANA, CHILE",QUILICURA,-33.3642405,-70.7088086,ESEPE INMOBILIARIA,CASA,42675,103.0,217,0,2022-12-16,por definir
167,168,CONDOMINIO ESPACIO LIBERTAD,"LIBERTAD 1151, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4316234,-70.6747104,PROHABIT,DEPARTAMENTO,42064,52.0,89,0,2022-12-16,por definir
168,169,ANDES LOS LEONES,"JOSE ARTIGAS 2896, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4452671,-70.598851,IANDES,DEPARTAMENTO,44166,65.0,115,1,2022-12-16,por definir
169,170,EDIFICIO ALVAREZ DE TOLEDO,"ALVAREZ DE TOLEDO 880, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4909766,-70.6473783,PENTA INMOBILIARIA,DEPARTAMENTO,42339,48.0,210,0,2022-12-16,por definir
170,171,EDIFICIO ERNESTO HEVIA 5880,"ERNESTO HEVIA 5880, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4542,-70.5693299,EMPRESA CONSTRUCTORA MOLLER Y PEREZ COTAPOS S.A.,DEPARTAMENTO,42064,109.0,87,0,2022-12-16,por definir
171,172,EDIFICIO INNOVO,"VICTOR RAE 4558, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4301608,-70.5735708999999,PENTA INMOBILIARIA,DEPARTAMENTO,42125,115.0,37,0,2022-12-16,por definir
172,173,EDIFICIO EVEN,"SAN JOSE DE LA SIERRA 125, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.36606,-70.50648,PENTA INMOBILIARIA,DEPARTAMENTO,42217,98.0,127,0,2022-12-16,por definir
173,174,EDIFICIO ALTAVISTA VICENTE VALDES II,"VICUÑA MACKENNA 7735, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.525383,-70.597531,21 INMOBILIARIA,DEPARTAMENTO,42064,53.5,172,0,2022-12-16,por definir
174,175,EDIFICIO CHARLES HAMILTON,"CHARLES HAMILTON 10569, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3891613,-70.5249595,CONSTRUCTORA SAE,DEPARTAMENTO,42064,457.0,5,0,2022-12-16,por definir
175,176,EDIFICIO SAN NICOLAS,"SAN NICOLAS 1092, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4999537,-70.6530245,PENTA INMOBILIARIA,DEPARTAMENTO,42064,46.0,240,0,2022-12-16,por definir
176,177,BA 4870,"BADEN 4870, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.45143,-70.57973,IALTURA,DEPARTAMENTO,43435,78.0,45,0,2022-12-16,por definir
177,178,CONDOMINIO VISTA GAMERO,"GAMERO 1541, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4212293,-70.6614369999999,EUROINMOBILARIA S.A.,DEPARTAMENTO,42156,42.5,330,0,2022-12-16,por definir
178,179,CONDOMINIO SANTA VICTORIA,"VESPUCIO SUR EXPRESS ESQUINA 2 NORTE, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.5339544,-70.6751687,ACONCAGUA S.A.,DEPARTAMENTO,42339,58.5,171,0,2022-12-16,por definir
179,180,BADEN 32,"BADEN 4921, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4516273,-70.5792546,SURMONTE INMOBILIARIA,DEPARTAMENTO,44166,81.5,32,0,2022-12-16,por definir
180,181,EDIFICIO MARTIN ZAMORA 3131,"MARTIN ZAMORA 3131, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.424566,-70.5915174,SIMONETTI INMOBILIARIA,DEPARTAMENTO,42125,121.0,34,0,2022-12-16,por definir
181,182,BARRIO NOBEL,"PREMIO NOBEL 3450, SANTIAGO, REGION METROPOLITANA, CHILE",MACUL,-33.4859877,-70.5965119999999,PUERTO CAPITAL INMOBILIARIA,DEPARTAMENTO,43525,50.0,111,0,2022-12-16,por definir
182,183,CONDOMINIO BELISARIO 1840,"BELISARIO PRATS 1840, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4101404,-70.6546623999999,INMOBILIARIA DON BELISARIO - STICHKIN,DEPARTAMENTO,42522,39.5,215,0,2022-12-16,por definir
183,184,LA HACIENDA NATURALEZA URBANA - EL MAGNOLIO,"MIRAFLORES 8414, SANTIAGO, REGION METROPOLITANA, CHILE",RENCA,-33.399161,-70.756986,SOCOVESA S.A.,CASA,42064,86.0,120,0,2022-12-16,por definir
184,185,BARRIO SUCRE,"SUCRE 2362, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4486786,-70.6066657,INMOBILIARIA IMSA ADPORTAS,DEPARTAMENTO,43101,88.0,66,0,2022-12-16,por definir
185,186,EDIFICIO BARCELONA II,"VICUÑA MACKENNA PONIENTE 6700, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5170167,-70.6015242,VITALIA,DEPARTAMENTO,42064,53.5,211,0,2022-12-16,por definir
186,187,CONDOMINIO CONDE DEL MAULE,"CONDE DEL MAULE 4175, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4527902,-70.6931962,PILARES INMOBILIARIA,DEPARTAMENTO,42064,50.0,298,0,2022-12-16,por definir
187,188,PARQUE BALMACEDA,"BALMACEDA 644, SANTIAGO, REGION METROPOLITANA, CHILE",SAN BERNARDO,-33.5851489,-70.7034783,GENESIS,DEPARTAMENTO,42064,52.0,52,0,2022-12-16,por definir
188,189,FUNDADORES DE LO CAMPINO X,"ARANJUEZ 441, SANTIAGO, REGION METROPOLITANA, CHILE",QUILICURA,-33.3844407,-70.7241114999999,INMOBILIARIA LO CAMPINO,CASA,42217,117.0,60,0,2022-12-16,por definir
189,190,CONDOMINIO LOMBARDIA,"BERTA CORREA 2010, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3547878,-70.6853782,ACTUAL GRUPO INMOBILIARIO,CASA,42552,87.0,226,0,2022-12-16,por definir
190,191,BARRIO COUSIÑO MACUL BARRIO VISTA CORDILLERA IX,"TOBALABA CON QUILIN, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.4989221,-70.5605504,CONSTRUCTORA MENA Y OVALLE,CASA,42064,140.0,72,0,2022-12-16,por definir
191,192,BARRIO NUEVO DE NOS ETAPA VII,"CAMINO NOS LOS MORROS 625, SANTIAGO, REGION METROPOLITANA, CHILE",SAN BERNARDO,-33.6400337,-70.6925407,-,CASA,42064,111.0,35,0,2022-12-16,por definir
192,193,BARRIO COUSIÑO MACUL - BARRIO LA HACIENDA XI,"SANCHEZ FONTECILLA 13000, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.4986254,-70.5594813,CONSTRUCTORA MENA Y OVALLE,CASA,42095,134.5,72,0,2022-12-16,por definir
193,194,CIUDAD DEL ESTE - BARRIO PARQUE FONTECILLA,"DIEGO PORTALES / LA FLORIDA, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.5592581,-70.5576912,ACONCAGUA S.A.,DEPARTAMENTO,42614,61.0,174,0,2022-12-16,por definir
194,195,JARDINES DE LAS VIZCACHAS - BARRIO INGLES,"CAMINO SAN JOSE DE MAIPO 5879, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.5989987,-70.5201253,ACONCAGUA S.A.,CASA,42156,129.0,169,0,2022-12-16,por definir
195,196,CIRCULO CABOT III,"HERMANOS CABOT 6777, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.396364,-70.5628409,GRUPO ESPAÑA INMOBILIARIA,DEPARTAMENTO,42248,213.0,48,0,2022-12-16,por definir
196,197,EDIFICO DON MIGUEL,"LAZO 1368, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4986154,-70.6604184,INMOBILIARIA CARAHUE,DEPARTAMENTO,42064,71.0,111,0,2022-12-16,por definir
197,198,LLANORIENTE - EDIFICIO CURIÑANCA,"CURIÑANCA 869, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4896684,-70.6463239999999,INMOBILIARIA METRO SAN MIGUEL,DEPARTAMENTO,00-01-1900,55.0,129,0,2022-12-16,por definir
198,199,EDIFICIO CHILOE 5373,"CHILOE 5373, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.503746,-70.6519902,INMOBILIARIA LOS BOSQUES S.A.,DEPARTAMENTO,42064,76.0,250,0,2022-12-16,por definir
199,200,ECO SOLAR,"SANTA ELENA 870, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4528471,-70.6320078999999,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,42979,40.5,294,0,2022-12-16,por definir
200,201,CAMPANARIO,"SANTA TERESITA DE LOS ANDES 9150, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3267161,-70.7468781,INMOBILIARIA VIZCAYA,DEPARTAMENTO,42064,315.0,48,0,2022-12-16,por definir
201,202,EDIFICIO SANTIAGO ORIENTE 2,"FRAY CAMILO HENRIQUEZ 684, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4510824,-70.6332725,SUKSA GESTION INMOBILIARIA,DEPARTAMENTO,42156,58.0,218,0,2022-12-16,por definir
202,203,BR1701,"BREMEN 1701, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.43889,-70.57887,IALTURA,DEPARTAMENTO,43800,75.0,44,0,2022-12-16,por definir
203,204,ABANICOS DE INDEPENDENCIA,"INDEPENDENCIA 1133, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4174590999999,-70.6562752999999,INMOBILIARIA PEWMA,DEPARTAMENTO,42064,42.5,207,0,2022-12-16,por definir
204,205,EDIFICIO SANTA ELENA 895,"SANTA ELENA 895, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4533092,-70.632178,INMOBILIARIA SINERGIA S.A.,DEPARTAMENTO,42156,49.0,222,0,2022-12-16,por definir
205,206,EDIFICIO ALTO TAMARUGO,"EL TAMARUGO. ESQ LAS FRESAS, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.40018,-70.5857992999999,ACONCAGUA S.A.,DEPARTAMENTO,42064,178.5,23,0,2022-12-16,por definir
206,207,PARQUE DEL VALLE - EDIFICIO MAITEN,"PEDRO FONTOVA 7150, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3561289,-70.6709848,INMOBILIARIA ALTOS DE HUECHURABA S.A.,DEPARTAMENTO,42186,80.5,64,0,2022-12-16,por definir
